ImageID,Latitude,Longitude,PanoID,Date,Walkability Score,Image Name,Elevation
image_11471,47.6185328,-122.3527698,0UJGrji7AL2cZLCMpu0vgg,2021-08,1.97569588,image_11471,30
image_11472,47.6076735,-122.322078,wAtnM34Rpk3WrR5q-E5p6g,2021-11,1.87341659,image_11472,112
image_11473,47.6027401,-122.3220456,mrPkTKyd5aK9NhEP7XOkGA,2021-07,2.14165402,image_11473,80
image_11474,47.599228,-122.327674,z3YYRexyM-PBB0JIgbsigQ,2021-07,2.19661732,image_11474,15
image_11475,47.6110608,-122.3213057,0bespXXt1Xjj7qCEg5CT7Q,2022-08,1.26787841,image_11475,108
image_11476,47.5985001,-122.3300898,CAoSLEFGMVFpcE5Vb2drQlQxcDRyRy04UllSVUlQZkNDV2xJY1ZsTzBudGdMa3d2,2018-09,1.21013886,image_11476,13
image_11477,47.6207522,-122.3336156,8T74RzHMu0tpIiiD0FfFAw,2019-05,0.79836689,image_11477,41
image_11478,47.6181292,-122.3486025,s1xP3v5JyvuBgFWeAH1eXA,2021-07,2.65857825,image_11478,40
image_11479,47.616294,-122.3244957,aRRZHbEiW-waRIYKr3xHvQ,2021-12,0.53164692,image_11479,83
image_11480,47.6232224,-122.3565853,BPg3S5Mf9RJh-SfT8HHb-A,2021-07,2.3500701,image_11480,37
image_11481,47.6216546,-122.3343387,qTIFJRb3JL_76Cj-C1a_LQ,2021-11,1.63158478,image_11481,37
image_11482,47.6125197,-122.3220476,YyX4vQUpXTeP-ucR0BCoHA,2021-07,-0.60328736,image_11482,103
image_11483,47.6129701,-122.3298363,aXYETKQfHaUEcRnJzrHIBg,2021-12,2.67060087,image_11483,74
image_11484,47.6161104,-122.3352486,Ymh1crmFmHnpCD7TSZKTvw,2021-12,1.96634506,image_11484,37
image_11485,47.6154758,-122.3461132,lHpFiOTGkZpKEgaDsXOusA,2021-12,1.86746771,image_11485,39
image_11486,47.6140662,-122.3277735,CAoSLEFGMVFpcFBJMHBkcVY0c1RnUVlvcFdzbG5MaXZvS1hFTGhENDZjV21mOEhZ,2017-05,1.78365848,image_11486,78
image_11487,47.6098132,-122.330409,TRF9EsVLfk3KTvI3Ww_JQw,2019-05,2.36043558,image_11487,68
image_11488,47.6173055,-122.3469691,m5eKK2Df0ulgIRWMk9Pe4Q,2021-07,2.87699627,image_11488,45
image_11489,47.6136155,-122.3439128,QfsnD6yM95imtH4Z1R2Jyw,2014-05,2.33894968,image_11489,48
image_11490,47.6167533,-122.3492615,o2vClnpaInRWRa1rkynrYQ,2019-05,1.78185241,image_11490,33
image_11491,47.6124335,-122.3181459,4v9kZBkRMgl4IX0PdpgqKw,2021-11,0.98429434,image_11491,92
image_11492,47.6157219,-122.3551392,CAoSLEFGMVFpcE1NLVd2QjEyTFZsRDZMY0lvWTdVTTVpWjFhd3d5UWFhQTYyQmhk,2016-09,2.38659285,image_11492,4
image_11493,47.6232915,-122.326795,93uvhPH7cVGufzdcHU7k8A,2021-11,2.96795338,image_11493,78
image_11494,47.5966768,-122.325982,Z01B3KhmDrz3yEOf9-lZCQ,2021-07,1.60077055,image_11494,14
image_11495,47.6125479,-122.3343797,hHP3xY32_jfsxzc_qBYIbg,2021-12,-1.33341223,image_11495,58
image_11496,47.6101182,-122.3460903,g9UwC8TC3uXdoHqBBivDaA,2022-09,2.6903704,image_11496,1
image_11497,47.6198123,-122.3485756,CAoSLEFGMVFpcFBCZmo1aU9LV29FcngyMzNZY0pDNWlmM2lseFl1SnozZHJlQjRo,2021-04,1.91004258,image_11497,45
image_11498,47.6128239,-122.3493722,-8L5oJqL7FDJxThysCEsBg,2021-12,1.5612821,image_11498,14
image_11499,47.6084485,-122.3411953,QTPrNj9yETKNKfXJsuhkLw,2022-09,1.51237719,image_11499,20
image_11500,47.6231414,-122.339907,5r781mxyzQD0kHgkchsOZA,2021-08,1.91185687,image_11500,18
image_11501,47.6070711,-122.3208813,eKbRq-PYHIwdSmfDtIEoGA,2023-05,1.67379473,image_11501,111
image_11502,47.6231388,-122.3422245,yTAUXwJ6n_R0oB_z0qp8MA,2021-12,1.31397548,image_11502,22
image_11503,47.6071665,-122.3197371,sETBFw5P_QrJarL_dCNhSg,2019-05,2.4253152,image_11503,108
image_11504,47.6116539,-122.3463178,mNc8blGcm8O60QlGF_qfDQ,2021-12,-0.52699968,image_11504,11
image_11505,47.6108813,-122.3236254,O6tz1gHf6gVz_b59tsoaKQ,2021-07,2.57983699,image_11505,106
image_11506,47.6232149,-122.3378252,yXMlVZfE7VI8Y1igMtqf_w,2021-12,1.07865484,image_11506,17
image_11507,47.6042174,-122.3313005,f-nB4YIeBGjGtf2sTPzYAQ,2021-12,-1.69197464,image_11507,38
image_11508,47.6209401,-122.335741,WSlAO3mg7UfIDItqsWnunA,2022-08,2.02514343,image_11508,34
image_11509,47.6184659,-122.3475465,vMzMi6Y2-kvehA-TPcRfmw,2021-12,2.78155733,image_11509,44
image_11510,47.6177362,-122.3479556,5gZoMldScFsCGv2UAJuhig,2021-07,2.19540691,image_11510,42
image_11511,47.6134591,-122.3396909,Ew5m94x6nhJuwWGuEjKu0g,2021-12,1.00196881,image_11511,48
image_11512,47.6232005,-122.3219091,bsmON3Nl3PmA7Wp49ssE5Q,2018-05,1.6693681,image_11512,103
image_11513,47.6036295,-122.3289835,jcolQdZCUatSTKBdUqX-Ww,2021-12,1.57410558,image_11513,60
image_11514,47.6153289,-122.3213606,rK8JEzECJwLp0RuJ8vv8gA,2022-08,3.00236909,image_11514,95
image_11515,47.6082752,-122.3425008,CAoSLEFGMVFpcE04UnBiZERvN0dCLVVQT29DSjFiS1pNXzNGSE5XWWJlQS1EYm1t,2019-06,-1.26884946,image_11515,6
image_11516,47.6101568,-122.341408,hPyx6E2i6P21jhVMA8gHEg,2021-07,1.47857837,image_11516,43
image_11517,47.6116449,-122.3397887,H6uoZH6p7W2_xZt6cE_Mkg,2021-12,2.18573599,image_11517,54
image_11518,47.6107055,-122.3325107,vNlxjJWbv5oACXmuRmI1ig,2021-12,1.27247095,image_11518,56
image_11519,47.6039328,-122.320752,ns81D7P1IW1zA2QRYmU81g,2019-05,1.36783285,image_11519,97
image_11520,47.6198532,-122.3272909,rKRlB5qcb1RBcDJV185T-g,2021-07,0.88343014,image_11520,70
image_11521,47.6043199,-122.3298991,v2VmNrbQ09amZq5-l2V7bw,2021-07,2.77389583,image_11521,33
image_11522,47.6241946,-122.3199031,-FXoOLwGQjDpeNWGw_8Uqg,2021-07,1.60989745,image_11522,104
image_11523,47.6176465,-122.3398297,AtcB5txEFfATxATq0pR7yw,2021-07,1.71097428,image_11523,32
image_11524,47.6111624,-122.3486102,CAoSK0FGMVFpcE9MVzBFejF2YVVLYnJ6OGRtZkNmeGZoN3BrQ21ib1Znenhfems.,2021-08,2.3238696,image_11524,5
image_11525,47.620996,-122.3399561,_4eYoXSu8tryFDymwJdB8Q,2021-12,2.41151053,image_11525,20
image_11526,47.6088287,-122.326358,diVefTF4JbV3AoaLzi77GA,2022-08,1.11480633,image_11526,104
image_11527,47.6138233,-122.325439,CAoSLEFGMVFpcFBsWk94T1Q0LTJMSkZDaE5GV1JtV080azZ4d3l6YUhtVmZzTnQ4,2016-05,-0.36276171,image_11527,89
image_11528,47.6150328,-122.318777,vBUlQdenDQHzlfB4TzPWLA,2021-11,2.19485921,image_11528,96
image_11529,47.6179212,-122.3185116,kQ9q72gRzs1R1tM5oBqpjA,2017-09,3.06593053,image_11529,97
image_11530,47.6065973,-122.33664,CAoSLEFGMVFpcE40bURydF9UM2ZKTnZHa1ZvUVlsSlhSekRPTlEzWDRaUmo0aE1S,2022-11,1.82855742,image_11530,40
image_11531,47.621021,-122.3566303,5zOHqRvmXhqZaZDs7e9Q5A,2021-07,0.0851549,image_11531,33
image_11532,47.6189093,-122.3497567,2ZHjcRUBEg_kVZc1PzYMmg,2021-12,2.51618229,image_11532,39
image_11533,47.6124484,-122.331233,lS8g4_ysVfk_WNv-TU3apA,2021-12,2.39181206,image_11533,75
image_11534,47.6197841,-122.3239988,TXE5pwusp8L53hOXFnnvWg,2021-07,1.06808857,image_11534,90
image_11535,47.6066438,-122.3261947,38bUhaj_SlghpzZv31oHyA,2021-11,1.8535337,image_11535,84
image_11536,47.6116094,-122.3363222,X6wOzFoxYp8jerO4Cmy7Eg,2021-07,1.86626186,image_11536,53
image_11537,47.6114147,-122.3209268,POp4CP-BbY0CL7tV7-M3vQ,2021-07,1.72758277,image_11537,108
image_11538,47.6117543,-122.3467863,oozBlypCRFpWtJ2eDgiNrA,2021-12,1.61790251,image_11538,21
image_11539,47.6224938,-122.3529302,CAoSLEFGMVFpcFAxc2lyRTYzdUNNU2JVOURpQ3lWaEFqaDFNMzYxVDQ1cDE1R0Mx,2022-07,2.39575881,image_11539,45
image_11540,47.6147376,-122.3326695,qAmGw_2pOvXs9snOEtsXRA,2021-12,0.09972423,image_11540,59
image_11541,47.6242406,-122.3266007,y-RmdDTV-jAzuhKIaknmlQ,2021-11,1.29905671,image_11541,78
image_11542,47.6208385,-122.3439351,z0j-1bgM07FNC5_AaPWajw,2021-08,0.65575999,image_11542,32
image_11543,47.6130612,-122.3220594,zpZDufEGiFbgnhczzE3Lrg,2022-11,1.78458924,image_11543,103
image_11544,47.6206196,-122.343518,_m7kRE_vuUVmqA10p9a2rQ,2022-12,2.54610395,image_11544,36
image_11545,47.6111055,-122.334592,ZRZem8PNf6TQSBlouyzPRA,2021-12,1.74833421,image_11545,58
image_11546,47.6024202,-122.3224884,CAEgcOkZ8XFjfpdoW0De7Q,2023-02,1.47967343,image_11546,70
image_11547,47.6128698,-122.3360355,Ja3Ophus3f3G6yVdKy11vA,2022-12,1.16567261,image_11547,77
image_11548,47.6039543,-122.3332735,jvsso-frw2camGX9lI4ttQ,2019-06,1.3407985,image_11548,36
image_11549,47.6068721,-122.3337205,CAoSLEFGMVFpcE5fNEpkR2lvcE94OVVkWUtKOFdGTUx4eVVTeWhqblFnRXU0NXda,2017-10,3.22540332,image_11549,68
image_11550,47.5992988,-122.3249117,r1F_m4hdfUf3NDC8Ky8_ng,2023-02,1.49094492,image_11550,31
image_11551,47.5970033,-122.3357252,GJaH8aLEBZsar_m-7niJZA,2023-02,1.60450791,image_11551,4
image_11552,47.6033347,-122.3249043,pY0kvd1nvw5dqusYJAn_0g,2021-07,3.65247063,image_11552,92
image_11553,47.6099715,-122.3328836,CAoSLEFGMVFpcE9fMllQRmdob09wREZsR2JTT1VGZUVDZjlMYXFUVlB4b3ZvNlZL,2018-09,2.48143802,image_11553,80
image_11554,47.5973425,-122.3350758,d6IL4RdFJv1jvopIf5N8gw,2022-09,0.62148732,image_11554,4
image_11555,47.6150328,-122.3543104,CAoSLEFGMVFpcE40cUszVmQ4Wk5LRDFlWVFqbTdaRk00WmFiTlA0Qnk4SnVWenRh,2020-04,1.74940237,image_11555,3
image_11556,47.6101413,-122.3299086,tqJrFxBlNpLtQc8I3zEChg,2021-04,3.21185377,image_11556,79
image_11557,47.6231755,-122.3199119,hC_DP2V013Xu4xEfdXf_wA,2021-07,2.24530113,image_11557,105
image_11558,47.6230586,-122.3303877,LKnq_zQyfvAJ6kdwNpq3Kg,2021-07,1.19206981,image_11558,34
image_11559,47.618465,-122.3440306,gD529D0reHiWSJJsuZCK8g,2021-07,1.86142496,image_11559,37
image_11560,47.6052857,-122.3277388,-i4kLqP06dW91vbbYQw0bg,2019-06,0.98526028,image_11560,68
image_11561,47.6045127,-122.32237,CknJDzY_kxC8gTTIgX3X7g,2021-07,2.49289028,image_11561,108
image_11562,47.5974161,-122.3195555,cqTCtSWOSL5PZnGmlhwJtg,2019-06,1.74944352,image_11562,35
image_11563,47.622182,-122.3209261,iBb6IYwbfgdeyqInyjibew,2021-12,2.09432552,image_11563,106
image_11564,47.6147983,-122.3244915,HSd94HYzJInANj_-Lo9A6w,2021-12,1.824083,image_11564,85
image_11565,47.6210121,-122.3555485,vY3cu81BEZk0UU_X5vpiKw,2021-07,0.99725035,image_11565,34
image_11566,47.6130298,-122.3206285,jZCohGrg2QvqmklXdwn0AA,2022-10,0.7216932,image_11566,97
image_11567,47.6163181,-122.3222596,limueLnDpvg27hkFTAborA,2022-11,1.54543226,image_11567,96
image_11568,47.6009612,-122.3343284,onNT_4HH5TBRE9J9yeCAKA,2021-07,2.02740701,image_11568,20
image_11569,47.6209667,-122.3412011,V0oZOAaKuoyTwQI4B1QycA,2021-12,1.23907165,image_11569,26
image_11570,47.6196919,-122.3555809,TTa0WUC4NPxYC92BRMW_1Q,2021-08,1.85132714,image_11570,25
image_11571,47.6071905,-122.3277233,EocGTx5_hwj1CPE_a2158w,2021-12,1.34872378,image_11571,71
image_11572,47.6168177,-122.332877,Vzxz6syrvZ0iDyiJfadAzA,2021-12,1.49925133,image_11572,41
image_11573,47.5974278,-122.323005,reRUi8mfwUQlxIJbROLhkQ,2021-12,1.06569208,image_11573,22
image_11574,47.6157348,-122.3542913,gMVRUQrcHRq71Q_zjay1Mg,2021-12,2.7390202,image_11574,3
image_11575,47.609513,-122.3451097,LCFInteZ8lfuPAcdya1bzg,2021-07,3.19288611,image_11575,3
image_11576,47.6153455,-122.3380215,w9ByzudvaFOokV4kEzYBZg,2021-07,2.63148607,image_11576,38
image_11577,47.6213649,-122.3516116,CAoSLEFGMVFpcE9Mb1FfTkV6U3dqZ2V0eUhpY0F4cDkxRGs0cW1zSklUZ2oweDFW,2023-08,3.31341079,image_11577,48
image_11578,47.6000957,-122.3236951,00vlFq16zt2ZDT8lECfI2A,2019-05,3.26672299,image_11578,41
image_11579,47.6219301,-122.3551955,fPEPpIGp8TZbaZ4yJnmJsg,2021-07,0.55131571,image_11579,36
image_11580,47.6219508,-122.3451631,CAoSLEFGMVFpcE5rMklmeFhBRnNOTmdMdS1CSjc5VVZObGIzV1VQcEJzX0Vld1ZI,2023-08,2.4536999,image_11580,29
image_11581,47.6151335,-122.3261426,5wIiafEQasyp5vScfnFxBA,2022-10,1.00824048,image_11581,77
image_11582,47.6041888,-122.3256655,27Yo-JnTbhAHI6TdNyQDNg,2021-07,1.95434409,image_11582,90
image_11583,47.6038661,-122.3287794,Q2Du7T5dCa-4RUHdlksBUw,2023-02,1.89502741,image_11583,60
image_11584,47.6065237,-122.3227505,UVB0i2sjzE3vddsmoeoXGA,2022-11,1.80567337,image_11584,99
image_11585,47.6083648,-122.3413849,CAoSLEFGMVFpcE9PN0FZZWRlYUstNnJ3d1Z1LVpOX05pb19FdXNJZUFxUktVNlJE,2019-10,0.86284093,image_11585,20
image_11586,47.6163872,-122.3255704,t73JMWoYyZGtALerj1YoJQ,2022-10,2.96395153,image_11586,80
image_11587,47.6202029,-122.3423733,6MO47sB9r13jmYcXwXICYQ,2021-08,0.81841521,image_11587,31
image_11588,47.6152732,-122.3439149,hd6Arya36MtEH7Jz4dOX9w,2021-07,1.63204013,image_11588,46
image_11589,47.5983692,-122.3262551,4XH4C7a2RMR4O6pe6BTyYg,2021-07,1.56689697,image_11589,18
image_11590,47.6172064,-122.3560026,CAoSLEFGMVFpcE1Ya21GQV9NUjM3VVZ6RUZVUUc0eWdOWlBjUGpaMmFnb2UzVEV6,2022-06,2.40621331,image_11590,3
image_11591,47.6186636,-122.3449176,I7iqWQX92iu8_ORi90RTyg,2021-07,1.49616776,image_11591,38
image_11592,47.6096782,-122.3332595,CAoSLEFGMVFpcE9ncWFBbHdadjBpLUFrSkg3bUZBZ1hrWkI4aEUwdnloRUF0R2E2,2017-08,2.572728,image_11592,80
image_11593,47.617099,-122.3188663,3Hw0qg3u-s-D3tTnqwJCjQ,2017-09,2.78840098,image_11593,98
image_11594,47.6176882,-122.3540434,l8AY4lOlXbNvHMvkhQ2eAQ,2021-12,1.91036207,image_11594,28
image_11595,47.6134061,-122.3396013,n9_YOpIDm5YAl8ms6UGaVw,2021-07,2.30859216,image_11595,48
image_11596,47.6095278,-122.3452995,cCNX943LE_QwXz1apJM8PQ,2022-09,1.97059404,image_11596,3
image_11597,47.6051285,-122.3195456,VMpp3nZOCVL2LtE56cOPbQ,2019-05,1.46304611,image_11597,104
image_11598,47.622005,-122.3252787,LZX4vVO7BKBl5QbmLF0uDg,2021-12,1.54935535,image_11598,84
image_11599,47.624011,-122.3474944,DmssTQFWn24Ev-7_6QtgDg,2021-06,1.54405728,image_11599,29
image_11600,47.5966121,-122.3223497,3bmSJWuFMfTZevLQZBNCkg,2019-05,1.0314715,image_11600,23
image_11601,47.6176675,-122.3180919,CAoSLEFGMVFpcFB2YlQ5UWhDZ25PR3NPWm9vbzA0N0s1MU8tTVBFV0QtSDZqOGUx,2020-04,3.73950376,image_11601,98
image_11602,47.6098592,-122.3242156,WhbKpM5ByDBoFZzFDd8tCA,2021-11,1.80418517,image_11602,108
image_11603,47.6102805,-122.3411914,DggyHTSCMYAb_wRTE9LgZg,2021-12,1.63874278,image_11603,43
image_11604,47.6106264,-122.321802,uXaB0RyjEamPADPN0YmRcQ,2021-12,0.94556475,image_11604,114
image_11605,47.6156392,-122.336565,dJL_cZmI_nbkzqk8AtUu3g,2021-12,2.93408976,image_11605,34
image_11606,47.6231424,-122.3404045,-Y9dRmSuYMXC_39cdKof0g,2021-07,1.60885734,image_11606,21
image_11607,47.6102211,-122.3227316,GvYDdnCBg7y-dIBlC40J4w,2021-07,1.29032759,image_11607,109
image_11608,47.6159638,-122.3469445,AOKhVGiZ1clzIxxPK61Z2w,2021-12,2.05101034,image_11608,45
image_11609,47.6220042,-122.3230413,7l3TpeetPzBAOj3-EocVeQ,2019-05,2.26546637,image_11609,98
image_11610,47.6184137,-122.3214121,CAoSLEFGMVFpcE9WZ2ZFckJBNE1xdGpOV2I2X1R2REpjOFlJWkVaekQ1RGpPbVdp,2016-03,1.27883801,image_11610,101
image_11611,47.6189002,-122.3564868,0ABA75enYjUSUkXDSjZ4SQ,2021-12,1.50764909,image_11611,15
image_11612,47.6071465,-122.3417876,CAoSLEFGMVFpcE9mYVNGSzU2ZjYzWHZ1b1ZQWG5Oa19PWmdFX08ya1RQeEY0THRG,2019-12,3.16982843,image_11612,-32768
image_11613,47.618303,-122.3492077,lUPHpFuYdOyzkh7PP4CLvQ,2021-12,1.27872008,image_11613,37
image_11614,47.6092189,-122.3251673,ysXw3Zms_YfOs9noNbjbag,2022-11,0.96074367,image_11614,103
image_11615,47.6134579,-122.341687,vhzHC7Vn8_a55XvqeV9kEA,2019-05,1.67306771,image_11615,52
image_11616,47.6053632,-122.3231269,D-xYxHUWzPqxZdXyeSXnZg,2021-07,2.63032209,image_11616,103
image_11617,47.6087125,-122.3268889,klfgwQpTWGw6cMzUVd1ADw,2021-11,0.60595511,image_11617,93
image_11618,47.6146196,-122.3504194,IilalK6rf6WDYiYTEo6Aag,2021-07,1.43649758,image_11618,18
image_11619,47.6108986,-122.3235847,bEc5EvjmsVS3xFSIyFS76g,2021-11,2.79514894,image_11619,106
image_11620,47.6160121,-122.3408028,I83JuHID6hiuXLw8kMnTQg,2021-12,1.91490757,image_11620,43
image_11621,47.6139002,-122.3515637,UrxKKz3r9sdIhhc3PIt0Hw,2021-07,2.7266977,image_11621,7
image_11622,47.6055741,-122.3420274,CAoSLEFGMVFpcFBWVUh6THRzZ1lPaEJ0SWtmM3hia2Yxak5ZYTQyQmNQN2Vqb3Ew,2016-12,2.69062262,image_11622,-32768
image_11623,47.6143742,-122.3453845,ErS3xRaMks1qE40vIPfjMA,2021-12,0.20133902,image_11623,40
image_11624,47.6233526,-122.3209308,3MSpq6gqaRMA0byj-8du0g,2021-12,0.84078685,image_11624,104
image_11625,47.6137726,-122.3180415,CAoSLEFGMVFpcE9nSkFrenB1dzdqNG5kelN1SmQxQWRyLTMtV2pWX0doOVVNYkd6,2021-09,-0.97499344,image_11625,94
image_11626,47.6012203,-122.3211696,v4znL5sFpBZi46XmV50t7A,2022-08,2.09644726,image_11626,68
image_11627,47.6120364,-122.3469552,e0vrXYhmJd-dwv-j1cVwJw,2018-11,1.49910568,image_11627,21
image_11628,47.6212684,-122.3192951,4UKyp4PvuLFKjBcIJkAC0g,2022-10,2.77832288,image_11628,103
image_11629,47.6080567,-122.318063,aiNGyHpegy4POLwvpMshQA,2017-09,1.64165035,image_11629,94
image_11630,47.6211711,-122.3179745,gXKgf0osxlW0BSiq9uUlZw,2022-10,1.49405477,image_11630,105
image_11631,47.5982453,-122.327808,CAoSLEFGMVFpcE1TekVNbDgweWpNOVQ4bjVRY2IyZFlkS1c0OElTN3p6NG5jbjAw,2016-04,1.1170272,image_11631,23
image_11632,47.6074359,-122.3205437,uKElTyG8JD4SmNqfuWQGFQ,2021-11,1.89489465,image_11632,110
image_11633,47.5983581,-122.3225811,1OKqdPFShzGfsRbYW8ZnQQ,2021-07,1.40634595,image_11633,31
image_11634,47.6008843,-122.3292406,2pGJb8MSDMM1J8sKAu2BIg,2021-12,2.19357721,image_11634,19
image_11635,47.6144811,-122.3473961,eoE1vt0VfnU90GPwSbzO-w,2021-07,-0.55152328,image_11635,40
image_11636,47.6151306,-122.3254778,1iob9suZRom8WVbMkSZrmw,2021-12,1.75863898,image_11636,82
image_11637,47.6034093,-122.3367148,VvGsFUspclqouVc0lOIRFw,2023-02,0.16292368,image_11637,9
image_11638,47.6164321,-122.3222574,limueLnDpvg27hkFTAborA,2022-11,1.60690241,image_11638,96
image_11639,47.6186583,-122.345009,YTzAA_vQntZmHJPo0LZgrw,2022-12,2.88370158,image_11639,39
image_11640,47.6155035,-122.3439436,z05uq3i2eNXYvrXYgfsKyg,2019-05,1.77636434,image_11640,46
image_11641,47.6129208,-122.3217045,Tvm271F75vLC_9fHSxv9LA,2022-11,1.55982569,image_11641,103
image_11642,47.6231906,-122.3328938,b6eLYZgjSm0bubmfLTwodA,2021-07,1.75787891,image_11642,29
image_11643,47.6193821,-122.3525847,CAoSLEFGMVFpcFAwZnR3UzE3bHFTSGdtQmw5bjFkOXVoYXhpU0JzZ0VUNmpzVTZT,2017-08,2.73168572,image_11643,36
image_11644,47.6037611,-122.3382338,S4CLy48sXGGXK6e4nSumYw,2021-12,0.99303699,image_11644,5
image_11645,47.6185486,-122.3403413,Seux_7rbKrc6AYtrIrf_tA,2022-08,2.9542345,image_11645,32
image_11646,47.6242425,-122.3241501,ew27FR_f_Ij6uQab3bdnkg,2019-05,1.66656706,image_11646,98
image_11647,47.6050596,-122.3401694,CAoSLEFGMVFpcE9HRUk4V0QybXFCZm9rR0huY0I0SFdmM2tmdC1xMXkxY1hlNHQ0,2018-06,1.98190182,image_11647,-32768
image_11648,47.6208064,-122.339778,ygMExyBgI-z-VWFPM9tXTg,2019-06,-0.11034179,image_11648,23
image_11649,47.6130781,-122.3426799,Rmum6ymcljBLP0_5RkoI2w,2021-12,-0.36464497,image_11649,51
image_11650,47.6180751,-122.3464424,PvxRC-9ON9mxlTdp531UIA,2011-09,2.10459088,image_11650,44
image_11651,47.618472,-122.3451209,6k3Pve7dqut8HAV0KtXyPQ,2022-12,1.85354405,image_11651,39
image_11652,47.5982975,-122.3264973,0i5wWzccSzuFIri3p8wc1A,2022-09,2.01047189,image_11652,16
image_11653,47.6197961,-122.3318333,sEYi5iUkQ1mmDdKoCJTQYQ,2021-07,3.52685194,image_11653,38
image_11654,47.6144613,-122.3328717,ZFCEMSIQG1WDI7YusIqaYQ,2021-07,2.40073596,image_11654,59
image_11655,47.6160077,-122.3472382,mdIQaEqryXyXhdgN8SHx6Q,2021-07,1.70461603,image_11655,45
image_11656,47.6160172,-122.3452957,lcNJlAs8eO69Jcw6N-ANTg,2021-07,-0.07687459,image_11656,40
image_11657,47.6070696,-122.3355086,jAYjONxTZiLnliN63F8bSA,2021-12,1.68546171,image_11657,50
image_11658,47.6101057,-122.3402619,kD1_yley-goiSo73My0a_g,2021-07,-0.05995694,image_11658,48
image_11659,47.6187537,-122.3195328,Dh7Mbs2OQxLVobl-rNBEMg,2014-05,0.80531012,image_11659,102
image_11660,47.5967503,-122.3218318,l5kVaJpFNfZAQKV3zrk5-w,2019-05,2.55051558,image_11660,24
image_11661,47.6145711,-122.3507128,CAoSLEFGMVFpcE5jOXVkRkg4bG8wc00wZnJ0bDNPbjVXWFVYWkJyeFI0aGU1TjlY,2017-02,0.71052005,image_11661,18
image_11662,47.6029216,-122.3359967,dY-29SiS9QSoU_l5trdmKA,2021-07,1.1406769,image_11662,8
image_11663,47.6146274,-122.3232695,wDdrDHWo_bEdfMJcwC3GMQ,2021-07,2.48575056,image_11663,91
image_11664,47.6197321,-122.3430401,iH5oZAgZGLZCFOVviDawqA,2021-12,1.60175679,image_11664,33
image_11665,47.6166042,-122.3548307,CAoSLEFGMVFpcE43ZHViekswY1lzcHNzS1Y2bWhWT3dlLWRtTmhaMjc5d2lFaW1J,2016-09,3.48040476,image_11665,6
image_11666,47.6232149,-122.3391026,lPJsbM2M3_zu5WO9mJkY9w,2021-12,0.93285274,image_11666,17
image_11667,47.6133637,-122.3520289,hQoh20K5-1BXYdvl4LSIDQ,2019-05,2.48265972,image_11667,6
image_11668,47.6003957,-122.3254029,CAoSLEFGMVFpcE9kbWZ2OFBUMGMzWF85ZG5NT0taRThPTk94eHRoTGRSX1B3OF9s,2017-11,2.21274201,image_11668,33
image_11669,47.6026149,-122.3209023,LvVYFNj7Rn6IXhUTRJqDgQ,2019-05,1.28332079,image_11669,83
image_11670,47.6061176,-122.3317449,H8lLmO6p7FQYhTc7XD6DSw,2021-07,3.06352151,image_11670,78
image_11671,47.615605,-122.3460569,huK7fmAj9_r5dCXnCP5Jmw,2021-07,2.23239727,image_11671,39
image_11672,47.613846,-122.3391689,0MH7ruQDp9iNT_SWgMEL7Q,2021-12,2.1211125,image_11672,48
image_11673,47.5991369,-122.3314092,9dpqHwJ60BcW7EQUwc_T4g,2021-12,2.20165025,image_11673,19
image_11674,47.6136967,-122.3413757,CAoSLEFGMVFpcE5UaTF6YkpmQ2NKRXJXQmdvTU9WU1VwSkp6ak5zdWwtVm80eUVq,2017-05,3.24629087,image_11674,56
image_11675,47.6027596,-122.320609,a3o5gu9ZIsHaS130QYyDog,2021-07,1.34532256,image_11675,88
image_11676,47.6184208,-122.326651,2cZUtOspfkuKxVz9Cy2XUA,2021-07,-0.11010572,image_11676,73
image_11677,47.6078551,-122.3392664,_utwhpCM-xb8LZe1Frd8vw,2021-12,1.12941605,image_11677,26
image_11678,47.6189619,-122.3249425,WEzHAUhPcwnnZMZn_Od3bg,2022-11,1.77032398,image_11678,86
image_11679,47.6090642,-122.333156,CAoSLEFGMVFpcFBaNWQ1eV9uQWh4LWstVC1VTWFWQWV0REhNWVRweEZPLVR1VkFX,2016-02,0.2741734,image_11679,76
image_11680,47.6185023,-122.3542765,XMSqAMRBo9GPkS7FhkzpDA,2021-08,0.61306522,image_11680,24
image_11681,47.6109596,-122.3426399,ojPeocBsrxjKeVfnqrRULw,2010-07,2.52673457,image_11681,54
image_11682,47.6133922,-122.3503342,xJ3zAMlo9HTqZvaLrEb2Vg,2021-12,1.99569443,image_11682,11
image_11683,47.6160387,-122.3295632,zFUfXu_ozseicsRximzu3w,2021-12,0.90036096,image_11683,57
image_11684,47.6154408,-122.3323652,HeqhPHiDgFCqhnVJrBtxpw,2021-12,0.4370113,image_11684,60
image_11685,47.6055681,-122.3420373,CAoSLEFGMVFpcFBWVUh6THRzZ1lPaEJ0SWtmM3hia2Yxak5ZYTQyQmNQN2Vqb3Ew,2016-12,2.48973972,image_11685,-32768
image_11686,47.6197073,-122.3540524,udl-h1c_yDpF1HJT3yKilA,2021-08,1.27588885,image_11686,30
image_11687,47.6026369,-122.3207481,LvVYFNj7Rn6IXhUTRJqDgQ,2019-05,2.27710293,image_11687,88
