ImageID,Latitude,Longitude,OpenAI Score,Walkability Rating
image_12668,47.6131563,-122.3424066,5,Moderately walkable
image_12669,47.6129628,-122.3428293,2,Not at all walkable
image_12670,47.6099008,-122.3417136,5,Moderately walkable
image_12672,47.6026158,-122.3385778,5,Moderately walkable
image_12674,47.6099436,-122.3408762,9,Extremely walkable
image_12675,47.6091033,-122.3411029,5,Moderately walkable
image_12676,47.6109434,-122.3234162,5,Moderately walkable
image_12677,47.6011224,-122.3200032,7,Very walkable
image_12678,47.6130412,-122.3244048,4,Moderately walkable
image_12679,47.6062307,-122.3255067,4,Moderately walkable
image_12680,47.6219859,-122.3341822,8,Very walkable
image_12682,47.6017119,-122.3264922,4,Slightly walkable
image_12683,47.6018558,-122.3322879,6,Moderately walkable
image_12685,47.6195764,-122.3295207,5,Moderately walkable
image_12687,47.6079315,-122.3238011,4,Slightly walkable
image_12688,47.6229344,-122.3447613,3,Slightly walkable
image_12689,47.6045098,-122.336901,3,Slightly walkable
image_12690,47.614474,-122.3426745,8,Very walkable
image_12691,47.6019941,-122.330893,7,Very walkable
image_12692,47.6111999,-122.3374293,8,Very walkable
image_12693,47.5971239,-122.3315984,2,Not at all walkable
image_12694,47.614085,-122.321457,5,Moderately walkable
image_12696,47.6129865,-122.323386,7,Very walkable
image_12697,47.6151373,-122.3317324,2,Not at all walkable
image_12698,47.6056668,-122.3404745,10,Extremely walkable
image_12699,47.5974467,-122.3262544,7,Very walkable
image_12700,47.6086469,-122.3315208,5,Moderately walkable
image_12702,47.6052703,-122.3231014,8,Very walkable
image_12704,47.6156134,-122.3547315,1,Not at all walkable
image_12705,47.6161373,-122.3372613,8,Very walkable
image_12706,47.6098073,-122.3307562,1,Not at all walkable
image_12707,47.601771,-122.3307028,7,Very walkable
image_12708,47.6199275,-122.3188837,3,Slightly walkable
image_12709,47.5982513,-122.3360152,1,Not at all walkable
image_12710,47.6104328,-122.3246869,8,Very walkable
image_12711,47.6001476,-122.31974,2,Not at all walkable
image_12712,47.6029678,-122.3331217,6,Moderately walkable
image_12713,47.6071691,-122.3194853,5,Moderately walkable
image_12714,47.59679,-122.3183352,2,Not at all walkable
image_12716,47.6062763,-122.3395297,4,Moderately walkable
image_12717,47.6044346,-122.3300287,8,Very walkable
image_12720,47.6171444,-122.3470878,8,Very walkable
image_12722,47.621065,-122.3230585,3,Slightly walkable
image_12724,47.6071222,-122.3197372,1,Not at all walkable
image_12725,47.605026,-122.3257885,2,Not at all walkable
image_12726,47.6196732,-122.3305244,5,Moderately walkable
image_12727,47.609397,-122.341748,8,Very walkable
image_12728,47.6138709,-122.3392188,5,Moderately walkable
image_12729,47.6180847,-122.3445459,8,Very walkable
image_12730,47.6139863,-122.322049,6,Moderately walkable
image_12731,47.6169407,-122.330461,8,Very walkable
image_10596,47.6185839,-122.3582427,1,Not at all walkable
image_10598,47.6010216,-122.3213747,8,Very walkable
image_10599,47.6153526,-122.349691,7,Very walkable
image_10600,47.6153504,-122.3206761,8,Very walkable
image_10601,47.6237753,-122.3442571,2,Not at all walkable
image_10602,47.6090054,-122.3262643,8,Very walkable
image_10603,47.6047938,-122.3356532,1,Not at all walkable
image_10604,47.619988,-122.3194974,8,Very walkable
image_10605,47.6152543,-122.3548851,2,Not at all walkable
image_10606,47.6084845,-122.3321779,6,Moderately walkable
image_10607,47.5982821,-122.3249475,8,Very walkable
image_10608,47.6059887,-122.3329528,8,Very walkable
image_10609,47.606496,-122.3365431,8,Very walkable
image_10610,47.6122789,-122.3264369,3,Slightly walkable
image_10611,47.6119512,-122.347911,5,Moderately walkable
image_10612,47.6218742,-122.3386155,8,Very walkable
image_10613,47.620336,-122.3508864,10,Extremely walkable
image_10614,47.6074581,-122.3248272,7,Very walkable
image_10615,47.6136872,-122.3518632,5,Moderately walkable
image_10616,47.6098568,-122.3302528,3,Slightly walkable
image_10617,47.5990863,-122.3263128,6,Moderately walkable
image_10618,47.6028521,-122.324143,2,Not at all walkable
image_10619,47.6196707,-122.3409814,8,Very walkable
image_10620,47.619853,-122.3566069,4,Moderately walkable
image_10621,47.6106509,-122.326507,6,Moderately walkable
image_10622,47.616037,-122.3297322,4,Slightly walkable
image_10623,47.5999316,-122.32903,7,Very walkable
image_10624,47.6216118,-122.3586979,1,Not at all walkable
image_10626,47.6215839,-122.3516704,7,Very walkable
image_10627,47.599239,-122.3338028,7,Very walkable
image_10629,47.6190978,-122.3501692,8,Very walkable
image_10630,47.6101845,-122.3330718,9,Extremely walkable
image_10631,47.6143826,-122.3523358,5,Moderately walkable
image_10632,47.6142807,-122.3360025,8,Very walkable
image_10633,47.6110767,-122.3424549,1,Not at all walkable
image_10634,47.6098128,-122.3346087,8,Very walkable
image_10635,47.6009613,-122.3315012,6,Moderately walkable
image_10636,47.6201697,-122.3447308,3,Slightly walkable
image_10637,47.6099347,-122.3227685,8,Very walkable
image_10638,47.6080075,-122.3209192,6,Moderately walkable
image_10639,47.6141938,-122.3341389,5,Moderately walkable
image_10640,47.6001245,-122.3191442,3,Slightly walkable
image_10641,47.6107698,-122.321721,5,Moderately walkable
image_10642,47.6185774,-122.3257063,8,Very walkable
image_10643,47.6077718,-122.3315196,5,Moderately walkable
image_10644,47.5965999,-122.3236356,5,Moderately walkable
image_10645,47.6219826,-122.3421848,7,Very walkable
image_10647,47.6188174,-122.32017,7,Very walkable
image_10648,47.6184778,-122.3451273,8,Very walkable
image_10650,47.6191257,-122.334132,8,Very walkable
image_10651,47.6046165,-122.3224472,3,Slightly walkable
image_10652,47.617963,-122.3503488,5,Moderately walkable
image_10653,47.6230495,-122.320926,7,Very walkable
image_10654,47.6231001,-122.3231387,7,Very walkable
image_10655,47.6164971,-122.3182807,8,Very walkable
image_10657,47.6163008,-122.3255522,3,Slightly walkable
image_10658,47.6067898,-122.3258712,5,Moderately walkable
image_10659,47.6217297,-122.354809,1,Not at all walkable
image_10662,47.6165665,-122.342252,7,Very walkable
image_10663,47.6208007,-122.349859,10,Extremely walkable
image_10664,47.6133735,-122.3465185,7,Very walkable
image_10665,47.5969611,-122.3234581,8,Very walkable
image_10666,47.6158608,-122.3385685,4,Slightly walkable
image_10667,47.6068927,-122.3213704,3,Slightly walkable
image_10668,47.6184634,-122.353336,8,Very walkable
image_10669,47.6138698,-122.341178,8,Very walkable
image_10670,47.6096172,-122.3180865,10,Extremely walkable
image_10673,47.6176407,-122.3200716,8,Very walkable
image_10675,47.6187164,-122.3492957,4,Slightly walkable
image_10676,47.6209796,-122.3475917,7,Very walkable
image_10678,47.6176895,-122.3540013,4,Moderately walkable
image_10679,47.6013077,-122.3361073,2,Not at all walkable
image_10680,47.60565,-122.3341903,9,Extremely walkable
image_10681,47.6021274,-122.3392358,2,Not at all walkable
image_10682,47.6117196,-122.3439721,7,Very walkable
image_10683,47.6176219,-122.3434841,8,Very walkable
image_10684,47.5990736,-122.3297183,8,Very walkable
image_10685,47.6208015,-122.3252294,5,Moderately walkable
image_10686,47.6130398,-122.3422186,1,Not at all walkable
image_10689,47.5979913,-122.3304169,7,Very walkable
image_10690,47.6018127,-122.3293369,5,Moderately walkable
image_10691,47.6086921,-122.3329731,2,Not at all walkable
image_10692,47.624242,-122.3246755,2,Not at all walkable
image_10693,47.6005447,-122.3290114,6,Moderately walkable
image_10695,47.6098542,-122.3300278,9,Extremely walkable
image_10696,47.6208567,-122.3566405,3,Slightly walkable
image_10697,47.6100761,-122.3306003,3,Slightly walkable
image_10698,47.6180527,-122.3403142,5,Moderately walkable
image_10699,47.621015,-122.3487115,10,Extremely walkable
image_10700,47.6097275,-122.3305453,1,Not at all walkable
image_10701,47.6174014,-122.3566661,3,Slightly walkable
image_10702,47.6141692,-122.3243659,8,Very walkable
image_10703,47.6129012,-122.3219404,5,Moderately walkable
image_10704,47.6022667,-122.318467,2,Not at all walkable
image_10706,47.6095024,-122.3230447,2,Not at all walkable
image_10707,47.6178064,-122.3184377,7,Very walkable
image_10708,47.6073045,-122.3326227,8,Very walkable
image_10709,47.6048014,-122.3316242,6,Moderately walkable
image_10710,47.6026954,-122.3186733,1,Not at all walkable
image_10712,47.6232027,-122.3305591,8,Very walkable
image_10713,47.6215343,-122.3189802,2,Not at all walkable
image_10714,47.6152621,-122.3416554,6,Moderately walkable
image_10716,47.6078644,-122.323962,3,Slightly walkable
image_10717,47.6095094,-122.3298032,5,Moderately walkable
image_10718,47.6195726,-122.3476275,4,Moderately walkable
image_10719,47.6232878,-122.3429052,4,Moderately walkable
image_10721,47.6231414,-122.3398926,7,Very walkable
image_10722,47.6017688,-122.3329762,8,Very walkable
image_10724,47.5990875,-122.3197764,7,Very walkable
image_10728,47.6008233,-122.3348794,6,Moderately walkable
image_10729,47.6218629,-122.3486702,5,Moderately walkable
image_10730,47.6104643,-122.3295386,1,Not at all walkable
image_10731,47.6092562,-122.33273,5,Moderately walkable
image_10733,47.6130333,-122.3182551,7,Very walkable
image_10734,47.596751,-122.3239258,5,Moderately walkable
image_10735,47.616972,-122.3347727,4,Slightly walkable
image_10738,47.6210363,-122.3555497,5,Moderately walkable
image_10739,47.618624,-122.3234502,5,Moderately walkable
image_10740,47.6096899,-122.3316428,1,Not at all walkable
image_10741,47.6142561,-122.3383672,7,Very walkable
image_10742,47.6119033,-122.325975,8,Very walkable
image_10743,47.6018177,-122.3214422,7,Very walkable
image_10744,47.5965667,-122.3353183,5,Moderately walkable
image_10745,47.6196107,-122.3303292,3,Slightly walkable
image_10746,47.6113693,-122.3271652,6,Moderately walkable
image_10747,47.6002746,-122.3356547,5,Moderately walkable
image_10748,47.6232033,-122.3565851,5,Moderately walkable
image_10749,47.6198574,-122.3579391,4,Moderately walkable
image_10750,47.611107,-122.3404294,8,Very walkable
image_10751,47.6018167,-122.3368372,2,Not at all walkable
image_10752,47.6209496,-122.342185,6,Moderately walkable
image_10753,47.6087278,-122.3398953,8,Very walkable
image_10754,47.6090486,-122.3331408,3,Slightly walkable
image_10755,47.6128455,-122.3496838,4,Moderately walkable
image_10756,47.6152964,-122.3200339,5,Moderately walkable
image_10757,47.6091466,-122.3303572,4,Slightly walkable
image_10759,47.6209019,-122.3304832,7,Very walkable
image_10760,47.6209738,-122.3370593,2,Not at all walkable
image_10761,47.6002878,-122.3245475,6,Moderately walkable
image_10763,47.6059476,-122.3387511,1,Not at all walkable
image_10764,47.6070962,-122.3303025,1,Not at all walkable
image_10765,47.6198248,-122.322371,5,Moderately walkable
image_10766,47.6130598,-122.3255058,4,Moderately walkable
image_10767,47.6029538,-122.3240717,2,Not at all walkable
image_10768,47.622035,-122.3183903,2,Not at all walkable
image_10771,47.6039828,-122.3354158,3,Slightly walkable
image_10772,47.602373,-122.3194263,8,Very walkable
image_10774,47.6079775,-122.3180102,2,Not at all walkable
image_10775,47.6196527,-122.3451799,8,Very walkable
image_10776,47.6058843,-122.3381072,5,Moderately walkable
image_10777,47.6073744,-122.3325715,8,Very walkable
image_10778,47.6187823,-122.3578452,3,Slightly walkable
image_10779,47.6196837,-122.3245025,4,Moderately walkable
image_10780,47.6238407,-122.3235162,5,Moderately walkable
image_10781,47.6135238,-122.3288112,6,Moderately walkable
image_10782,47.6219476,-122.3231828,3,Slightly walkable
image_10783,47.611105,-122.331454,2,Not at all walkable
image_10784,47.6062866,-122.318021,7,Very walkable
image_10785,47.60341,-122.3367859,2,Not at all walkable
image_10787,47.6186125,-122.3422144,7,Very walkable
image_10788,47.6242081,-122.330438,8,Very walkable
image_10789,47.6100111,-122.3210404,9,Extremely walkable
image_10790,47.6039755,-122.3217192,3,Slightly walkable
image_10791,47.6120908,-122.3385305,8,Very walkable
image_10792,47.6017372,-122.3348555,7,Very walkable
image_10794,47.6016432,-122.3314587,7,Very walkable
image_10795,47.5983491,-122.319629,5,Moderately walkable
image_10796,47.61305,-122.3422417,1,Not at all walkable
image_10798,47.6219533,-122.339908,8,Very walkable
image_10799,47.6101399,-122.3461275,5,Moderately walkable
image_10800,47.6150602,-122.3515528,6,Moderately walkable
image_10801,47.6185769,-122.3477815,8,Very walkable
image_10802,47.6190568,-122.3501789,10,Extremely walkable
image_10804,47.6063095,-122.3321432,1,Not at all walkable
image_10805,47.605136,-122.3193377,5,Moderately walkable
image_10806,47.6213031,-122.3518444,8,Very walkable
image_10807,47.6200904,-122.3508678,5,Moderately walkable
image_10808,47.6090516,-122.3232765,6,Moderately walkable
image_10809,47.6081349,-122.3191668,8,Very walkable
image_10810,47.6008062,-122.3303696,5,Moderately walkable
image_10812,47.6086989,-122.3292935,2,Not at all walkable
image_10814,47.6081389,-122.3376446,5,Moderately walkable
image_10815,47.6028117,-122.3315966,5,Moderately walkable
image_10817,47.6195826,-122.3330999,7,Very walkable
image_10818,47.611122,-122.3313875,1,Not at all walkable
image_10820,47.6186191,-122.3399292,8,Very walkable
image_10821,47.6078189,-122.3284789,7,Very walkable
image_10822,47.6158888,-122.349034,8,Very walkable
image_10824,47.6026948,-122.3182678,6,Moderately walkable
image_10825,47.6181539,-122.338712,5,Moderately walkable
image_10826,47.6135258,-122.3292423,5,Moderately walkable
image_10827,47.6185259,-122.332907,7,Very walkable
image_10828,47.6079045,-122.3419348,1,Not at all walkable
image_10831,47.6120362,-122.3483877,5,Moderately walkable
image_10832,47.6161501,-122.3545877,4,Slightly walkable
image_10833,47.6075996,-122.3397484,4,Slightly walkable
image_10834,47.6144884,-122.3403657,8,Very walkable
image_10836,47.620565,-122.34501,4,Moderately walkable
image_10837,47.6114623,-122.3376597,3,Slightly walkable
image_10838,47.6175909,-122.3193706,9,Extremely walkable
image_10841,47.6169801,-122.3192079,9,Extremely walkable
image_10842,47.6080137,-122.3332725,8,Very walkable
image_10843,47.5992244,-122.3236448,5,Moderately walkable
image_10844,47.6015323,-122.3362593,3,Slightly walkable
image_10845,47.6035828,-122.3187589,2,Not at all walkable
image_10846,47.617195,-122.330138,4,Moderately walkable
image_10847,47.6221487,-122.342229,8,Very walkable
image_10848,47.6167549,-122.3420207,6,Moderately walkable
image_10849,47.6186499,-122.345319,5,Moderately walkable
image_10850,47.6193145,-122.3327379,9,Extremely walkable
image_10851,47.6165051,-122.3199987,8,Very walkable
image_10852,47.6234284,-122.3209324,5,Moderately walkable
image_10853,47.6184655,-122.3422109,5,Moderately walkable
image_10854,47.6179926,-122.3533218,4,Moderately walkable
image_10855,47.6011978,-122.3358149,7,Very walkable
image_10856,47.6141235,-122.3359251,5,Moderately walkable
image_10857,47.6125996,-122.347535,5,Moderately walkable
image_10858,47.6128886,-122.3206338,8,Very walkable
image_10859,47.6156049,-122.3346461,5,Moderately walkable
image_10861,47.6107825,-122.3443429,7,Very walkable
image_10863,47.6091775,-122.3257709,2,Not at all walkable
image_10864,47.6165996,-122.3398983,10,Extremely walkable
image_10865,47.6220324,-122.3210717,8,Very walkable
image_10866,47.6153654,-122.318161,5,Moderately walkable
image_10867,47.6150166,-122.3411452,1,Not at all walkable
image_10868,47.6039203,-122.3355452,4,Moderately walkable
image_10869,47.6215543,-122.3420337,2,Not at all walkable
image_10871,47.6186982,-122.3508094,5,Moderately walkable
image_10872,47.5984004,-122.322586,5,Moderately walkable
image_10873,47.6147281,-122.3485835,8,Very walkable
image_10874,47.6239548,-122.3317229,5,Moderately walkable
image_10875,47.6197442,-122.3305339,5,Moderately walkable
image_10876,47.5999585,-122.3359936,1,Not at all walkable
image_10878,47.6027618,-122.319519,6,Moderately walkable
image_10879,47.6097949,-122.3407515,8,Very walkable
image_10881,47.6163873,-122.3255595,2,Not at all walkable
image_10882,47.6186393,-122.3440432,4,Slightly walkable
image_10883,47.6099313,-122.3240127,7,Very walkable
image_10884,47.61882,-122.3195327,3,Slightly walkable
image_10885,47.6186307,-122.3553932,5,Moderately walkable
image_10886,47.6233812,-122.3402116,2,Not at all walkable
image_10887,47.6086324,-122.3209887,3,Slightly walkable
image_10888,47.6154124,-122.3555552,10,Extremely walkable
image_10889,47.6184996,-122.3278818,4,Slightly walkable
image_10890,47.6056941,-122.3330677,6,Moderately walkable
image_10891,47.6214548,-122.354859,8,Very walkable
